id,filtered_words_array,features,label_index
R081,"['need', 'sure', 'beyond', 'walk', 'garden.', 'happen', 'ball', 'floor.', 'often', 'fall', 'authority', 'movement.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[7,821,1176,1821,2059,2920,3614,3729,4395,4506,4687,4704,6142,6537,7432,7492,8900,9462],[4.137164559405029,2.849310271098391,4.137164559405029,4.270695952029551,2.60568818844064,4.830311739964974,0.667530016189645,4.019381523748645,5.523458920524919,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,4.019381523748645,5.117993812416755,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
F050,"['mouth', 'issue', 'community', 'easy.', 'yet', 'away', 'nature', 'so.', 'ask', 'medical', 'off.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1783,3507,3611,3737,4037,4175,5850,6616,7281,7497,7936,8174,8268,8338,9078],[0.691153161953081,2.958509563063383,5.117993812416755,4.270695952029551,4.42484663185681,3.6516567436233283,4.830311739964974,5.117993812416755,0.691153161953081,4.270695952029551,0.6753425559264385,4.137164559405029,0.691153161953081,4.137164559405029,3.383392757028649,0.691153161953081,4.830311739964974])",0.0
F162,"['write', 'amount', 'perform', 'college.', 'trial', 'coach', 'read', 'because.', 'maybe', 'within', 'wish', 'tend', 'per.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[495,503,1098,1236,1810,3410,3486,3514,4818,4921,5445,5850,6793,7222,7281,7650,7936,8338,9578,9817],[4.137164559405029,0.691153161953081,4.270695952029551,5.523458920524919,3.914021008090819,4.019381523748645,2.849310271098391,3.914021008090819,4.607168188650764,2.849310271098391,4.137164559405029,0.691153161953081,5.523458920524919,4.270695952029551,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,5.117993812416755,3.7316994512968646])",0.0
R028,"['president', 'family', 'husband.', 'amount', 'letter', 'also', 'ground', 'hard', 'thank.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[564,798,1020,1306,2227,3614,3792,4506,4687,5125,6487,7222,8297,9142,9462],[3.6516567436233283,5.117993812416755,2.579019941358479,4.137164559405029,2.7200985396183848,0.667530016189645,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,3.5085558999826545,4.270695952029551,4.830311739964974,5.117993812416755,0.691153161953081])",1.0
R195,"['suffer', 'throw', 'cause', 'safe', 'southern', 'want.', 'know', 'yes', 'challenge', 'image', 'discover', 'bit', 'employee.', 'soon', 'table', 'affect', 'always', 'whether', 'base.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[316,1041,1989,3406,3614,3743,3931,4170,4506,4687,4991,5044,5303,5432,5935,6055,6135,6838,7642,7779,8325,8408,9011,9462,9637],[3.8187108282864943,4.42484663185681,3.914021008090819,4.019381523748645,0.667530016189645,3.914021008090819,3.4440173788450834,4.270695952029551,0.691153161953081,0.691153161953081,2.6902455764687034,4.270695952029551,4.607168188650764,2.7200985396183848,4.607168188650764,4.019381523748645,4.270695952029551,5.523458920524919,3.8187108282864943,3.7316994512968646,4.42484663185681,4.42484663185681,4.019381523748645,0.691153161953081,5.523458920524919])",1.0
F116,"['purpose', 'stuff', 'fast', 'just.', 'resource', 'consumer', 'risk.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1457,1670,5850,6711,7281,7722,7936,8089,8338,9263,9475],[0.691153161953081,2.958509563063383,5.117993812416755,4.270695952029551,0.691153161953081,4.607168188650764,0.6753425559264385,5.117993812416755,0.691153161953081,5.117993812416755,0.691153161953081,3.8187108282864943,4.270695952029551])",0.0
R018,"['resource', 'natural', 'prove', 'star', 'congress', 'whose.', 'general', 'interesting', 'successful', 'away', 'number', 'remember', 'deal.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1670,3614,3634,3737,4506,4687,4988,5170,5214,5465,5659,5685,6383,7066,8519,8728,9462,9470],[4.270695952029551,0.667530016189645,3.8187108282864943,3.6516567436233283,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974,4.270695952029551,4.137164559405029,3.914021008090819,4.607168188650764,5.117993812416755,2.7826188965997183,3.914021008090819,3.5085558999826545,0.691153161953081,5.523458920524919])",1.0
F073,"['direction', 'evening.', 'list', 'top', 'reason', 'prepare', 'player', 'teacher.', 'son', 'happy', 'never', 'official.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[209,281,503,2066,2286,2944,4011,5328,5347,5382,5500,5850,6604,7281,7936,8338,8554,8728,9876],[4.830311739964974,4.607168188650764,0.691153161953081,2.7508701982851385,4.830311739964974,3.5085558999826545,5.117993812416755,3.5085558999826545,4.137164559405029,4.830311739964974,5.117993812416755,0.691153161953081,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974,3.5085558999826545,2.7508701982851385])",0.0
F059,"['law', 'none', 'and.', 'different', 'pull', 'three', 'provide', 'two', 'energy', 'draw.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,2086,3759,3979,4728,5850,5925,5946,6597,6683,7281,7860,7936,8307,8338,9831],[0.691153161953081,3.125563647726549,4.830311739964974,5.523458920524919,4.137164559405029,4.42484663185681,0.691153161953081,4.270695952029551,4.42484663185681,3.8187108282864943,4.830311739964974,0.6753425559264385,2.7826188965997183,0.691153161953081,4.42484663185681,0.691153161953081,3.914021008090819])",0.0
R078,"['reason', 'control', 'expect', 'general.', 'event', 'congress', 'person', 'describe', 'let', 'any.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1208,2944,3249,3614,3691,4506,4687,4991,5432,5547,7085,7728,8267,8728,9462,9543],[2.7826188965997183,3.5085558999826545,3.6516567436233283,0.667530016189645,4.270695952029551,0.691153161953081,0.691153161953081,2.6902455764687034,2.7200985396183848,5.523458920524919,4.270695952029551,4.137164559405029,4.270695952029551,3.5085558999826545,0.691153161953081,5.523458920524919])",1.0
F216,"['suffer', 'indeed', 'recently', 'camera', 'product', 'item', 'natural.', 'focus', 'care', 'street', 'today', 'however', 'about.', 'voice', 'hundred', 'recent', 'car', 'present', 'party.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[447,503,911,1650,1916,2034,2176,3530,3674,3684,3892,3931,4201,4237,4934,5175,5310,5591,5850,6135,6747,7281,7936,8130,8338,9806],[3.914021008090819,0.691153161953081,4.270695952029551,4.019381523748645,4.270695952029551,4.607168188650764,5.117993812416755,4.830311739964974,4.137164559405029,4.137164559405029,2.5530444549552183,3.4440173788450834,4.830311739964974,5.117993812416755,4.42484663185681,4.42484663185681,3.6516567436233283,3.914021008090819,0.691153161953081,4.270695952029551,2.5530444549552183,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,4.270695952029551])",0.0
F206,"['economic', 'free', 'detail', 'stop.', 'eat', 'try', 'second', 'idea', 'management', 'example', 'question.', 'mention', 'knowledge', 'fall.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1073,1143,1241,2907,3479,3486,3488,4693,4921,5850,5958,6917,7276,7281,7864,7936,8338,9144,9256,9606],[0.691153161953081,3.914021008090819,4.270695952029551,3.4440173788450834,4.270695952029551,4.42484663185681,2.849310271098391,5.523458920524919,3.914021008090819,2.849310271098391,0.691153161953081,4.137164559405029,5.523458920524919,3.8187108282864943,0.6753425559264385,4.830311739964974,0.691153161953081,0.691153161953081,2.7508701982851385,4.270695952029551,3.7316994512968646])",0.0
R036,"['box', 'certain', 'experience', 'pass.', 'allow', 'keep', 'great', 'return', 'affect', 'product', 'defense.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[176,447,635,750,3614,3635,4506,4687,4835,6055,7066,7922,8171,9288,9462,9594],[5.523458920524919,3.914021008090819,3.914021008090819,4.019381523748645,0.667530016189645,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,2.7826188965997183,4.019381523748645,3.4440173788450834,3.8187108282864943,0.691153161953081,4.137164559405029])",1.0
F104,"['member.', 'even', 'school', 'sister', 'another', 'fill', 'success.', 'door', 'interesting', 'industry', 'bed', 'air', 'sure', 'benefit.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[88,503,650,1821,1840,2403,2679,3010,3521,3634,4847,5850,6406,7281,7936,8166,8280,8338,9497,9727],[4.270695952029551,0.691153161953081,2.958509563063383,4.270695952029551,4.607168188650764,3.6516567436233283,4.42484663185681,4.607168188650764,3.8187108282864943,3.8187108282864943,4.607168188650764,0.691153161953081,3.914021008090819,0.6753425559264385,0.691153161953081,3.914021008090819,5.523458920524919,0.691153161953081,4.270695952029551,4.607168188650764])",0.0
F000,"['carry', 'nice', 'produce', 'according.', 'hard', 'practice', 'huge', 'rule', 'member.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[343,454,503,1648,2198,2403,3370,4280,4377,5125,5850,7281,7936,8338,9907],[4.42484663185681,4.42484663185681,0.691153161953081,4.270695952029551,3.914021008090819,3.6516567436233283,4.270695952029551,4.607168188650764,2.60568818844064,4.270695952029551,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
R136,"['meet', 'cold', 'simply', 'kid', 'thought', 'according', 'should.', 'close', 'one', 'sort', 'move.', 'listen', 'whatever', 'behavior.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[55,320,429,815,1642,3497,3614,3723,3920,4506,4687,5047,5720,5760,6988,7564,7695,9462,9940],[4.270695952029551,3.8187108282864943,4.270695952029551,4.42484663185681,4.607168188650764,3.7316994512968646,0.667530016189645,4.42484663185681,4.42484663185681,0.691153161953081,0.691153161953081,2.6902455764687034,4.270695952029551,4.607168188650764,5.117993812416755,4.019381523748645,4.42484663185681,0.691153161953081,4.270695952029551])",1.0
F019,"['around', 'create', 'remain', 'smile.', 'appear', 'ever', 'idea', 'start', 'cultural.', 'military', 'need', 'close', 'big.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1404,1890,2066,2996,3497,4827,5205,5594,5850,5877,5958,6197,6537,7281,7936,8182,8338,8471,9876],[0.691153161953081,5.117993812416755,4.830311739964974,2.7508701982851385,4.42484663185681,3.7316994512968646,5.523458920524919,4.42484663185681,4.137164559405029,0.691153161953081,3.914021008090819,4.137164559405029,3.914021008090819,4.019381523748645,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,5.117993812416755,2.7508701982851385])",0.0
R012,"['course', 'choice', 'near', 'wind.', 'financial', 'pull', 'court', 'purpose.', 'tonight', 'east', 'mention', 'firm', 'success', 'member', 'letter', 'let.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[564,1020,1978,2227,2907,3389,3564,3614,3652,4506,4568,4687,5974,6053,6576,6597,6790,7407,8734,8894,9462,9828],[3.6516567436233283,2.579019941358479,4.830311739964974,2.7200985396183848,4.270695952029551,4.019381523748645,4.830311739964974,0.667530016189645,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,3.7316994512968646,3.4440173788450834,4.137164559405029,3.8187108282864943,4.830311739964974,3.914021008090819,5.117993812416755,3.8187108282864943,0.691153161953081,4.607168188650764])",1.0
R052,"['yeah', 'fast', 'national', 'value', 'adult.', 'free', 'republican', 'section', 'it.', 'interesting', 'kid', 'late', 'model', 'answer.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1073,2086,3079,3249,3614,3634,3723,4506,4616,4687,5047,6968,7102,7403,7805,7904,7910,9263,9462],[3.914021008090819,4.830311739964974,4.42484663185681,3.6516567436233283,0.667530016189645,3.8187108282864943,4.42484663185681,0.691153161953081,3.6516567436233283,0.691153161953081,2.6902455764687034,4.019381523748645,4.019381523748645,4.137164559405029,4.830311739964974,4.830311739964974,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
R123,"['maybe', 'option', 'worry', 'operation', 'attorney.', 'respond', 'dinner', 'indicate', 'world', 'across', 'opportunity.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,2059,2240,2500,3614,4102,4506,4533,4687,4818,5922,6485,7074,8343,9360,9462,9613],[2.849310271098391,2.60568818844064,4.019381523748645,4.607168188650764,0.667530016189645,4.42484663185681,0.691153161953081,5.523458920524919,0.691153161953081,4.607168188650764,5.117993812416755,4.270695952029551,3.4440173788450834,5.117993812416755,4.019381523748645,0.691153161953081,4.137164559405029])",1.0
F040,"['part', 'country', 'chance', 'attention', 'toward.', 'remain', 'fine', 'support', 'rest.', 'national', 'left', 'policy', 'me.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[346,503,1662,2259,2989,3144,4142,4531,5177,5205,5850,6431,7281,7870,7910,7936,8217,8338,8740,9813],[4.42484663185681,0.691153161953081,4.830311739964974,2.8154087194227095,5.523458920524919,3.7316994512968646,4.607168188650764,5.117993812416755,5.523458920524919,4.42484663185681,0.691153161953081,4.42484663185681,0.6753425559264385,4.42484663185681,4.270695952029551,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,2.997730276216664])",0.0
R160,"['eight', 'ahead', 'upon.', 'agent', 'old', 'appear', 'machine', 'upon', 'brother.', 'newspaper', 'everything', 'president', 'college', 'garden.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1306,2059,3238,3614,4506,4687,5016,5087,5098,6735,7083,7432,8040,8057,8182,8268,8482,9156,9462],[2.849310271098391,4.137164559405029,2.60568818844064,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,4.270695952029551,4.607168188650764,4.830311739964974,4.270695952029551,4.607168188650764,5.117993812416755,3.6516567436233283,4.830311739964974,3.8187108282864943,3.383392757028649,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
F067,"['call', 'history', 'heart.', 'party', 'hour', 'green.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,527,691,1379,2066,5146,5850,6543,7016,7281,7936,8338,9876],[0.691153161953081,4.270695952029551,5.523458920524919,4.137164559405029,2.7508701982851385,4.270695952029551,0.691153161953081,4.019381523748645,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
R069,"['reason', 'point', 'stage', 'town.', 'field', 'news', 'human', 'outside', 'own.', 'continue', 'fall', 'course', 'civil.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[30,743,2433,2944,3614,3652,3729,4416,4464,4506,4687,6278,7066,7074,7813,8303,8568,9462],[3.914021008090819,4.42484663185681,4.137164559405029,3.5085558999826545,0.667530016189645,4.019381523748645,4.019381523748645,4.270695952029551,5.523458920524919,0.691153161953081,0.691153161953081,5.117993812416755,2.7826188965997183,3.4440173788450834,5.523458920524919,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
F160,"['turn', 'must', 'expert', 'company.', 'quality', 'old', 'bag', 'far', 'late.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[415,503,914,1023,1208,3008,3184,3506,3886,4158,5850,6151,7083,7281,7936,8338],[4.270695952029551,0.691153161953081,4.830311739964974,3.914021008090819,2.7826188965997183,4.607168188650764,2.7508701982851385,3.8187108282864943,4.830311739964974,4.019381523748645,0.691153161953081,5.523458920524919,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
F053,"['adult', 'course', 'study', 'rate', 'establish', 'experience.', 'begin', 'scientist', 'learn', 'room.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[72,253,503,1513,2072,2366,2923,3652,4224,4377,5850,5967,6226,7281,7936,8338],[4.270695952029551,4.270695952029551,0.691153161953081,3.7316994512968646,5.117993812416755,4.137164559405029,4.137164559405029,4.019381523748645,4.607168188650764,2.60568818844064,0.691153161953081,4.270695952029551,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R074,"['realize', 'move', 'benefit.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1582,1840,3614,4506,4687,5047,6282,9462],[4.019381523748645,4.607168188650764,0.667530016189645,0.691153161953081,0.691153161953081,2.6902455764687034,4.830311739964974,0.691153161953081])",1.0
